ts,prev_hash,hash,event_json
1759522271,GENESIS,7ebd4a9699fdf3007e959c01486cf03f30d2860d390313e55c50b96f34de062d,{"accepted": true, "best_iid": "832cf51bbefcb6ed8bf9170967029c191b3b21b7a43dc24f1d77148554af76b3", "best_score": 0.6537962246708381, "checkpoint": true, "cx_rate": 0.756, "cycle": 1, "mean_novelty": 0.06535650779631852, "metrics": {"behavior": [2.803486767747976, 1.2011373482062417], "caos_plus": 1.0, "consent": 1.0, "cost_penalty": 0.9439302646450405, "eco_ok": 1.0, "ethics_pass": 1.0, "linf": 0.9, "novelty": 0.5297593545070033, "objective": 1.2011373482062417, "robustness": 1.0}, "mut_rate": 0.0848, "mut_scale": 0.21200000000000002, "parents": ["538e71110a1e512e26d1640998757bd3a7ca65947fea5c81cc4700f052a960b5", "c64a38fa03aa1d49be72d6741cc85e02363715e6882cf9e0fc6b6e941d4db8b9"], "pop_size": 39, "reasons": {"consent": 1.0, "ece": 0.0, "eco_ok": 1.0, "rho": 0.5, "rho_bias": 0.5}}
1759522271,7ebd4a9699fdf3007e959c01486cf03f30d2860d390313e55c50b96f34de062d,eb5d7ef6f6e38226e86e0c39522816d74bfbc35a69f1a89d189276d4d79b0244,{"accepted": false, "best_iid": "ad8d87d52cb58409528771e0c2016a7c42f258dce4ca440b8dbef6b88e938ed5", "best_score": 0.40928725516323006, "checkpoint": true, "cx_rate": 0.762, "cycle": 2, "mean_novelty": 0.10848615922585648, "metrics": {"behavior": [4.416857768773411, 0.4763417888362376], "caos_plus": 1.0, "consent": 1.0, "cost_penalty": 0.9116628446245317, "eco_ok": 1.0, "ethics_pass": 1.0, "linf": 0.9, "novelty": 0.3364877641137483, "objective": 0.4763417888362376, "robustness": 1.0}, "mut_rate": 0.083104, "mut_scale": 0.20776000000000003, "parents": ["3b337247e9509a923f24182ca5f1f665169b6e1d95a0ba2d8fd65949b1c189dc", "d89eb4d102ad1ea89a240a1e4eaa8255abf739a27acb0cb319186336a12d6ec6"], "pop_size": 38, "reasons": {"consent": 1.0, "ece": 0.0, "eco_ok": 1.0, "rho": 0.5, "rho_bias": 0.5}}
1759522271,eb5d7ef6f6e38226e86e0c39522816d74bfbc35a69f1a89d189276d4d79b0244,e745310a4b58fe5bfd3660831e1c626829e8651f6c5745cc86952b598e046a53,{"accepted": false, "best_iid": "fef71a9b243c092cfe6efb7e429c2954fa6d982ced33441707adc3f201be220e", "best_score": 0.045959720417036165, "checkpoint": false, "cx_rate": 0.768, "cycle": 3, "mean_novelty": 0.011336511136935156, "metrics": {"behavior": [5.009671196778498, 1.726808101483238], "caos_plus": 1.0, "consent": 1.0, "cost_penalty": 0.89980657606443, "eco_ok": 1.0, "ethics_pass": 1.0, "linf": 0.9, "novelty": 0.01768526302386274, "objective": 1.726808101483238, "robustness": 1.0}, "mut_rate": 0.08809024, "mut_scale": 0.22022560000000005, "parents": ["1bd796e508c6f3ef66a60c6edcae7e845b53d88ea27c5986184a467e0298d41f"], "pop_size": 37, "reasons": {"consent": 1.0, "ece": 0.0, "eco_ok": 1.0, "rho": 0.5, "rho_bias": 0.5}}
1759522661,e745310a4b58fe5bfd3660831e1c626829e8651f6c5745cc86952b598e046a53,bbecd98a7dfadf3a27d939c96db5ad8ccf4fd9081ec23339a875c76aad39889e,{"accepted": true, "best_iid": "774b41a474d4c49e75cb57dd217352fd834e45e44d5f29477fc66f04432f6567", "best_score": 0.6537962246708381, "checkpoint": true, "cx_rate": 0.756, "cycle": 1, "mean_novelty": 0.06535650779631852, "metrics": {"behavior": [2.803486767747976, 1.2011373482062417], "caos_plus": 1.0, "consent": 1.0, "cost_penalty": 0.9439302646450405, "eco_ok": 1.0, "ethics_pass": 1.0, "linf": 0.9, "novelty": 0.5297593545070033, "objective": 1.2011373482062417, "robustness": 1.0}, "mut_rate": 0.0848, "mut_scale": 0.21200000000000002, "parents": ["195dee43cf8e2ec577e78bca64a981abc6556061d0d5ef2102e21bd97df31748", "f93e19a0d23a399617d16bc1e6a3bce5915989959bd5c7c66035bc3b2f81c92f"], "pop_size": 39, "reasons": {"consent": 1.0, "ece": 0.0, "eco_ok": 1.0, "rho": 0.5, "rho_bias": 0.5}}
1759522661,bbecd98a7dfadf3a27d939c96db5ad8ccf4fd9081ec23339a875c76aad39889e,5e3b843715e20aead5351ccb6a38e5ea7a55449bc6cc6177d1e335cb3136ab83,{"accepted": false, "best_iid": "675b6e34cee947e01958382e3aa6db146de02719cc2d489d9a2e4bd4e070c5d9", "best_score": 0.40928725516323006, "checkpoint": true, "cx_rate": 0.762, "cycle": 2, "mean_novelty": 0.10848615922585648, "metrics": {"behavior": [4.416857768773411, 0.4763417888362376], "caos_plus": 1.0, "consent": 1.0, "cost_penalty": 0.9116628446245317, "eco_ok": 1.0, "ethics_pass": 1.0, "linf": 0.9, "novelty": 0.3364877641137483, "objective": 0.4763417888362376, "robustness": 1.0}, "mut_rate": 0.083104, "mut_scale": 0.20776000000000003, "parents": ["ea2565e857cc87916dc656611286b8091c7625503ed7aea4e8f740d9c9c800cf", "92adcd04d92cdb3ac2558a86898e11ba4467999f04cb7fe118488e0b172db315"], "pop_size": 38, "reasons": {"consent": 1.0, "ece": 0.0, "eco_ok": 1.0, "rho": 0.5, "rho_bias": 0.5}}
1759522662,5e3b843715e20aead5351ccb6a38e5ea7a55449bc6cc6177d1e335cb3136ab83,50d30e987e09a167a54df93463c594be745f4c7f81fdc19ae6e06524bc46e5f5,{"accepted": false, "best_iid": "6ebc90c35f8bfc18af5ad179d820a3755422cb09ca291486ff066b0e02943b9e", "best_score": 0.386879600878567, "checkpoint": false, "cx_rate": 0.768, "cycle": 3, "mean_novelty": 0.09011153551514985, "metrics": {"behavior": [2.84682288952789, 1.0000822460060772], "caos_plus": 1.0, "consent": 1.0, "cost_penalty": 0.9430635422094422, "eco_ok": 1.0, "ethics_pass": 1.0, "linf": 0.9, "novelty": 0.21268376587031726, "objective": 1.0000822460060772, "robustness": 1.0}, "mut_rate": 0.08809024, "mut_scale": 0.22022560000000005, "parents": ["e9eee94c90592af19078e24d57e2616e3c54ac8eb10a7c7b5e4d12f86ab7115e"], "pop_size": 37, "reasons": {"consent": 1.0, "ece": 0.0, "eco_ok": 1.0, "rho": 0.5, "rho_bias": 0.5}}
1759524998,fe44486d47bfb460ce18b92e41136ea4a0522f798f141cc90a4f8e6f83a9d9df,820fb3fb0c09e90bbddb3de3faf65b5f41305a4f1ca706a6c159788ad7d8fb5b,{"avg_fitness": 0.31420863655852205, "best_fitness": 0.9604672897729151, "iteration": 1}
1759524998,820fb3fb0c09e90bbddb3de3faf65b5f41305a4f1ca706a6c159788ad7d8fb5b,ed374c33153a1426664793e2f216c9efa96de10873a3201113116aaf378c82d7,{"avg_fitness": 0.3406429496729888, "best_fitness": 0.9680675617999817, "iteration": 2}
1759524998,ed374c33153a1426664793e2f216c9efa96de10873a3201113116aaf378c82d7,1a9ff31d57d12af314ffbfb8f2f4611a958ef49b56d4a232488b86dd08724719,{"avg_fitness": 0.33964195848366957, "best_fitness": 0.9680675617999817, "iteration": 3}
1759524998,1a9ff31d57d12af314ffbfb8f2f4611a958ef49b56d4a232488b86dd08724719,6aee0072b123cd30e5e749c2ed41a1c1eb6a57358fdb8e56a6429066f4bff8b3,{"avg_fitness": 0.3161532533834315, "best_fitness": 0.9723182900288059, "iteration": 4}
1759524998,6aee0072b123cd30e5e749c2ed41a1c1eb6a57358fdb8e56a6429066f4bff8b3,9d0db906c21e11cb32cef18e432aeb4adfac55b0dc413e1c3c8121340dff3e5d,{"avg_fitness": 0.328932521707309, "best_fitness": 0.9723182900288059, "iteration": 5}
1759524998,9d0db906c21e11cb32cef18e432aeb4adfac55b0dc413e1c3c8121340dff3e5d,0348579308fcaf8d9e5c17dc4c7df128d963a09e95153fe18a7061b58bad8517,{"avg_fitness": 0.3514153549789035, "best_fitness": 0.9976076816294895, "iteration": 6}
1759524998,0348579308fcaf8d9e5c17dc4c7df128d963a09e95153fe18a7061b58bad8517,53d2fd50f042541e26ae0d16d90419fcf49c83d64e542a8bb06d8bca34333b9d,{"avg_fitness": 0.3916840274150419, "best_fitness": 0.9998854040640013, "iteration": 7}
1759524998,53d2fd50f042541e26ae0d16d90419fcf49c83d64e542a8bb06d8bca34333b9d,3a73fb16ece00e8bbf15583261b9d1b8eb51512bf966e298824cf7417a1faca0,{"avg_fitness": 0.3930623831168017, "best_fitness": 0.9998854040640013, "iteration": 8}
1759524998,3a73fb16ece00e8bbf15583261b9d1b8eb51512bf966e298824cf7417a1faca0,17481233b61613dbb7e714fca4c1e388ed8a8a40ee704e90eb1e323fae0e9c73,{"avg_fitness": 0.39608897048579594, "best_fitness": 0.9998854040640013, "iteration": 9}
1759524998,17481233b61613dbb7e714fca4c1e388ed8a8a40ee704e90eb1e323fae0e9c73,2363c34f446a95c8577bf64238a24ccd024f1c26b585ea8b823f94a8d951ddf0,{"avg_fitness": 0.3998719687150006, "best_fitness": 0.9998854040640013, "iteration": 10}
1759525016,2363c34f446a95c8577bf64238a24ccd024f1c26b585ea8b823f94a8d951ddf0,5f5a99b864b47503079dfe5d2ea6006fd06c86c28e4117a26ec82a0bc3b44513,{"accepted": true, "best_iid": "10921e662b28e276024e71eca4956fc46d304c7c4eb7959c7779aee7c5ab6fd1", "best_score": 0.6537962246708381, "checkpoint": true, "cx_rate": 0.756, "cycle": 1, "mean_novelty": 0.06093690344015913, "metrics": {"behavior": [2.803486767747976, 1.2011373482062417], "caos_plus": 1.0, "consent": 1.0, "cost_penalty": 0.9439302646450405, "eco_ok": 1.0, "ethics_pass": 1.0, "linf": 0.9, "novelty": 0.5297593545070033, "objective": 1.2011373482062417, "robustness": 1.0}, "mut_rate": 0.0848, "mut_scale": 0.21200000000000002, "parents": ["451df47ccdcc2e95496a7d53085b75015cf26844da5744ff760d6ff90b44770d", "a1df91dbf2627933e008e04723e4bc644e2793403b861cbaea71ada35677c1d4"], "pop_size": 39, "reasons": {"consent": 1.0, "ece": 0.0, "eco_ok": 1.0, "rho": 0.5, "rho_bias": 0.5}}
1759525016,5f5a99b864b47503079dfe5d2ea6006fd06c86c28e4117a26ec82a0bc3b44513,05542e8ec46ba67c1ee46a126f31f6f9ca7ecde6068fe9aa831e7117a02f5d06,{"accepted": false, "best_iid": "e87c72dad71291296123449987853a740b7db2f6fef671d002d64d668d5f33b4", "best_score": 0.40928725516323006, "checkpoint": true, "cx_rate": 0.762, "cycle": 2, "mean_novelty": 0.10797824772081528, "metrics": {"behavior": [4.416857768773411, 0.4763417888362376], "caos_plus": 1.0, "consent": 1.0, "cost_penalty": 0.9116628446245317, "eco_ok": 1.0, "ethics_pass": 1.0, "linf": 0.9, "novelty": 0.3364877641137483, "objective": 0.4763417888362376, "robustness": 1.0}, "mut_rate": 0.083104, "mut_scale": 0.20776000000000003, "parents": ["34dd87802acb5898f74f03c4cf3c7c32192f5a01ac326d989399f10d29117c42", "f9d4807efdf4e705d5afd4f7404bfd282998f312fc33973e19c3a83acaf809db"], "pop_size": 38, "reasons": {"consent": 1.0, "ece": 0.0, "eco_ok": 1.0, "rho": 0.5, "rho_bias": 0.5}}
1759525016,05542e8ec46ba67c1ee46a126f31f6f9ca7ecde6068fe9aa831e7117a02f5d06,8a397b45de0afeb350a421b7b2d3b810635072f5f255b64b345272b563e4c023,{"accepted": false, "best_iid": "60ba297686a53a213606648f0b5a15325b90bfff9382a51837aedd9c601a68fc", "best_score": 0.30413501218211936, "checkpoint": false, "cx_rate": 0.768, "cycle": 3, "mean_novelty": 0.08794259569981089, "metrics": {"behavior": [-1.1987558586036977, 0.8943428348496529], "caos_plus": 1.0, "consent": 1.0, "cost_penalty": 0.9760248828279261, "eco_ok": 1.0, "ethics_pass": 1.0, "linf": 0.9, "novelty": 0.1449632902910239, "objective": 0.8943428348496529, "robustness": 1.0}, "mut_rate": 0.08809024, "mut_scale": 0.22022560000000005, "parents": ["06dd0cbec996cbb7994a80db4ed639ca99f1889e58cf37c24c7727028237c9a7", "da12b072a676ea16042078c4b07ea7713360b42e4b93d9000901825218728766"], "pop_size": 37, "reasons": {"consent": 1.0, "ece": 0.0, "eco_ok": 1.0, "rho": 0.5, "rho_bias": 0.5}}
1759525016,8a397b45de0afeb350a421b7b2d3b810635072f5f255b64b345272b563e4c023,6b7b8bcc84c3d9fbc3bd43d80c4f77d05b2ea7fab7b69ee385c7a0757435b6f6,{"avg_fitness": 0.3150766843567564, "best_fitness": 0.9927018670687637, "iteration": 1}
